城市名,起点名称,起点经纬度,终点名称,终点经纬度,时间
杭州市,众鑫城上城二期,"120.173549,30.2267",购物城,"120.161794,30.272797",33
杭州市,平安里,"120.1736,30.228904",购物城,"120.161794,30.272797",32
杭州市,永昌坝,"120.177,30.232094",购物城,"120.161794,30.272797",34
杭州市,北落马营,"120.175829,30.226073",购物城,"120.161794,30.272797",36
杭州市,城南家园,"120.175573,30.225122",购物城,"120.161794,30.272797",37
杭州市,候潮公寓,"120.173666,30.22739",购物城,"120.161794,30.272797",34
杭州市,望江新园一园,"120.183965,30.233873",购物城,"120.161794,30.272797",37
杭州市,望江家园西园,"120.188546,30.232264",购物城,"120.161794,30.272797",41
杭州市,二凉亭,"120.178382,30.222956",购物城,"120.161794,30.272797",39
杭州市,文锦大厦,"120.1444,30.277885",杭州市第一人民医院天水武林分院,"120.166453,30.268711",16
杭州市,国际花园,"120.137922,30.271741",杭州市第一人民医院天水武林分院,"120.166453,30.268711",19
杭州市,世贸丽晶城欧美中心,"120.1372,30.273078",杭州市第一人民医院天水武林分院,"120.166453,30.268711",20
杭州市,瑞琪公寓,"120.146322,30.28462",杭州市第一人民医院天水武林分院,"120.166453,30.268711",18
杭州市,伟星公寓,"120.135454,30.277477",杭州市第一人民医院天水武林分院,"120.166453,30.268711",21
杭州市,华门世家,"120.130415,30.276344",杭州市第一人民医院天水武林分院,"120.166453,30.268711",23
杭州市,黄姑山庄,"120.134377,30.27491",杭州市第一人民医院天水武林分院,"120.166453,30.268711",22
杭州市,欣园居,"120.137599,30.277054",杭州市第一人民医院天水武林分院,"120.166453,30.268711",19
杭州市,九莲新村,"120.131723,30.27845",杭州市第一人民医院天水武林分院,"120.166453,30.268711",24
杭州市,水亭址5号,"120.17401,30.242979",浙江大学校医院华家池分院,"120.196674,30.264215",27
杭州市,达盟山庄商务公寓,"120.150863,30.26243",杭州中兴医院,"120.189155,30.234583",40
杭州市,小和弄小区,"120.165158,30.263887",杭州中兴医院,"120.189155,30.234583",32
杭州市,豆腐里,"120.157797,30.272252",杭州中兴医院,"120.189155,30.234583",41
杭州市,三槐里,"120.166705,30.26124",杭州中兴医院,"120.189155,30.234583",29
杭州市,锦绣天地,"120.158855,30.262281",杭州中兴医院,"120.189155,30.234583",35
杭州市,新塘家园东区,"120.21295,30.275215",购物城,"120.161794,30.272797",30
杭州市,衍新玉府,"120.202756,30.272806",购物城,"120.161794,30.272797",26
杭州市,水湘人家南苑,"120.21577,30.269733",购物城,"120.161794,30.272797",36
杭州市,新瑞名府,"120.206686,30.273409",购物城,"120.161794,30.272797",27
杭州市,广茵大厦,"120.193123,30.263005",购物城,"120.161794,30.272797",24
杭州市,紫晶商务城,"120.1923,30.258136",购物城,"120.161794,30.272797",25
杭州市,长堤明苑,"120.18653,30.25751",购物城,"120.161794,30.272797",23
杭州市,月季公寓,"120.196905,30.259586",购物城,"120.161794,30.272797",25
杭州市,中河大厦,"120.170576,30.257871",天阳亲子广场(钱江新城店),"120.196622,30.230835",31
杭州市,茂泰世纪大楼,"120.170657,30.267168",天阳亲子广场(钱江新城店),"120.196622,30.230835",36
杭州市,金峰大厦,"120.171251,30.256685",天阳亲子广场(钱江新城店),"120.196622,30.230835",29
杭州市,双牛大厦,"120.180236,30.264025",天阳亲子广场(钱江新城店),"120.196622,30.230835",30
杭州市,凤起商务大厦,"120.17843,30.263978",天阳亲子广场(钱江新城店),"120.196622,30.230835",31
杭州市,中河大厦,"120.170576,30.257871",浙江大学校医院华家池分院,"120.196674,30.264215",20
杭州市,茂泰世纪大楼,"120.170657,30.267168",浙江大学校医院华家池分院,"120.196674,30.264215",19
杭州市,金峰大厦,"120.171251,30.256685",浙江大学校医院华家池分院,"120.196674,30.264215",22
杭州市,九鼎名仕顿商务楼,"120.169559,30.267029",浙江大学校医院华家池分院,"120.196674,30.264215",19
杭州市,鸿鼎商务楼,"120.161265,30.261787",浙江大学校医院华家池分院,"120.196674,30.264215",25
杭州市,仙林福座,"120.169755,30.260065",浙江大学校医院华家池分院,"120.196674,30.264215",21
杭州市,西子大厦,"120.168331,30.269278",浙江大学校医院华家池分院,"120.196674,30.264215",21
杭州市,平海旺角,"120.165956,30.254352",浙江大学校医院华家池分院,"120.196674,30.264215",26
杭州市,通宝商厦,"120.183215,30.275579",杭州中兴医院,"120.189155,30.234583",36
杭州市,广茵大厦,"120.193123,30.263005",杭州中兴医院,"120.189155,30.234583",24
杭州市,双牛大厦,"120.180236,30.264025",杭州中兴医院,"120.189155,30.234583",28
杭州市,云天财富中心,"120.18163,30.274251",杭州中兴医院,"120.189155,30.234583",36
杭州市,群升万国天地,"120.100836,30.157404",杭州康柏医院,"120.070821,30.204091",35
杭州市,转塘家园,"120.087276,30.163405",杭州康柏医院,"120.070821,30.204091",26
杭州市,之江之芯,"120.097773,30.158016",杭州康柏医院,"120.070821,30.204091",34
杭州市,西湖墅,"120.099716,30.166059",杭州康柏医院,"120.070821,30.204091",33
杭州市,云溪V墅,"120.094186,30.16374",杭州康柏医院,"120.070821,30.204091",30
杭州市,珊瑚沙家园,"120.10287,30.165003",杭州康柏医院,"120.070821,30.204091",37
杭州市,公元沐桥,"120.098013,30.166346",杭州康柏医院,"120.070821,30.204091",32
杭州市,蓝城陶然里,"120.089022,30.159421",杭州康柏医院,"120.070821,30.204091",28
杭州市,九鼎名仕顿商务楼,"120.169559,30.267029",天阳亲子广场(钱江新城店),"120.196622,30.230835",36
杭州市,鸿鼎商务楼,"120.161265,30.261787",天阳亲子广场(钱江新城店),"120.196622,30.230835",40
杭州市,仙林福座,"120.169755,30.260065",天阳亲子广场(钱江新城店),"120.196622,30.230835",33
杭州市,西子大厦,"120.168331,30.269278",天阳亲子广场(钱江新城店),"120.196622,30.230835",38
杭州市,中山花园,"120.166778,30.27588",天阳亲子广场(钱江新城店),"120.196622,30.230835",45
杭州市,佳宁华庭,"120.245224,30.21409",天阳亲子广场(钱江新城店),"120.196622,30.230835",33
杭州市,佳丰北苑,"120.245197,30.22402",天阳亲子广场(钱江新城店),"120.196622,30.230835",34
杭州市,佳丰南苑,"120.237025,30.214822",天阳亲子广场(钱江新城店),"120.196622,30.230835",30
杭州市,盈瑞华庭,"120.247601,30.216042",天阳亲子广场(钱江新城店),"120.196622,30.230835",34
杭州市,景宸天玺名城,"120.240697,30.210822",天阳亲子广场(钱江新城店),"120.196622,30.230835",37
杭州市,悦著云轩,"120.250064,30.222169",天阳亲子广场(钱江新城店),"120.196622,30.230835",36
杭州市,柏峰珑悦府,"120.240803,30.214475",天阳亲子广场(钱江新城店),"120.196622,30.230835",31
杭州市,雪峰大厦,"120.17814,30.2478",购物城,"120.161794,30.272797",24
杭州市,凯恩西湖金座,"120.175021,30.250283",购物城,"120.161794,30.272797",21
杭州市,万新大厦,"120.175896,30.244559",购物城,"120.161794,30.272797",25
杭州市,中闽大厦,"120.179079,30.242492",购物城,"120.161794,30.272797",29
杭州市,富春大厦,"120.175328,30.246833",购物城,"120.161794,30.272797",23
杭州市,东清大厦,"120.177488,30.258315",购物城,"120.161794,30.272797",17
杭州市,金隆花园,"120.175706,30.246542",购物城,"120.161794,30.272797",23
杭州市,下华光巷70号,"120.172449,30.253344",购物城,"120.161794,30.272797",17
杭州市,紫晶商务城,"120.1923,30.258136",杭州市第一人民医院天水武林分院,"120.166453,30.268711",19
杭州市,莫邪塘西村,"120.188003,30.243222",杭州市第一人民医院天水武林分院,"120.166453,30.268711",27
杭州市,莫邪塘南村,"120.189953,30.242116",杭州市第一人民医院天水武林分院,"120.166453,30.268711",31
杭州市,兴隆东村,"120.188928,30.240629",杭州市第一人民医院天水武林分院,"120.166453,30.268711",34
杭州市,长堤明苑,"120.18653,30.25751",杭州市第一人民医院天水武林分院,"120.166453,30.268711",17
杭州市,四季星座,"120.193069,30.244498",杭州市第一人民医院天水武林分院,"120.166453,30.268711",30
杭州市,鸿鼎商务楼,"120.161265,30.261787",杭州市第三人民医院(泰地·万新大厦北),"120.1778,30.246445",19
杭州市,新世纪大厦,"120.157837,30.274814",杭州市第三人民医院(泰地·万新大厦北),"120.1778,30.246445",27
杭州市,西子大厦,"120.168331,30.269278",杭州市第三人民医院(泰地·万新大厦北),"120.1778,30.246445",18
杭州市,长征新村,"120.157453,30.273795",杭州市第三人民医院(泰地·万新大厦北),"120.1778,30.246445",27
杭州市,达盟山庄商务公寓,"120.150863,30.26243",杭州市第三人民医院(泰地·万新大厦北),"120.1778,30.246445",27
杭州市,小和弄小区,"120.165158,30.263887",杭州市第三人民医院(泰地·万新大厦北),"120.1778,30.246445",17
杭州市,豆腐里,"120.157797,30.272252",杭州市第三人民医院(泰地·万新大厦北),"120.1778,30.246445",26
杭州市,三槐里,"120.166705,30.26124",杭州市第三人民医院(泰地·万新大厦北),"120.1778,30.246445",15
杭州市,锦绣天地,"120.158855,30.262281",杭州市第三人民医院(泰地·万新大厦北),"120.1778,30.246445",21
杭州市,茂泰世纪大楼,"120.170657,30.267168",杭州中兴医院,"120.189155,30.234583",30
杭州市,九鼎名仕顿商务楼,"120.169559,30.267029",杭州中兴医院,"120.189155,30.234583",31
杭州市,新世纪大厦,"120.157837,30.274814",杭州中兴医院,"120.189155,30.234583",42
杭州市,西子大厦,"120.168331,30.269278",杭州中兴医院,"120.189155,30.234583",33
杭州市,长征新村,"120.157453,30.273795",杭州中兴医院,"120.189155,30.234583",42
杭州市,赞成星谷,"120.101205,30.320337",孔飞百货商场,"120.098797,30.359158",31
杭州市,红杉雅园,"120.09303,30.328489",孔飞百货商场,"120.098797,30.359158",28
杭州市,祥符佳苑,"120.102919,30.323539",孔飞百货商场,"120.098797,30.359158",28
杭州市,新华苑,"120.106791,30.323571",孔飞百货商场,"120.098797,30.359158",28
杭州市,中河大厦,"120.170576,30.257871",钱江商贸城,"120.153883,30.302804",30
杭州市,金峰大厦,"120.171251,30.256685",钱江商贸城,"120.153883,30.302804",32
杭州市,鸿鼎商务楼,"120.161265,30.261787",钱江商贸城,"120.153883,30.302804",32
杭州市,仙林福座,"120.169755,30.260065",钱江商贸城,"120.153883,30.302804",29
杭州市,平海旺角,"120.165956,30.254352",钱江商贸城,"120.153883,30.302804",37
杭州市,东方金座,"120.16981,30.253017",钱江商贸城,"120.153883,30.302804",34
杭州市,凤起商务大厦,"120.17843,30.263978",杭州中兴医院,"120.189155,30.234583",30
杭州市,月季公寓,"120.196905,30.259586",杭州市第一人民医院天水武林分院,"120.166453,30.268711",20
杭州市,百大绿城西子国际,"120.20329,30.258285",杭州市第一人民医院天水武林分院,"120.166453,30.268711",24
杭州市,采荷绿萍,"120.199183,30.258172",杭州市第一人民医院天水武林分院,"120.166453,30.268711",23
杭州市,火电宿舍,"120.197713,30.258174",杭州市第一人民医院天水武林分院,"120.166453,30.268711",23
杭州市,茂泰世纪大楼,"120.170657,30.267168",钱江商贸城,"120.153883,30.302804",24
杭州市,九鼎名仕顿商务楼,"120.169559,30.267029",钱江商贸城,"120.153883,30.302804",25
杭州市,西子大厦,"120.168331,30.269278",钱江商贸城,"120.153883,30.302804",23
杭州市,通宝商厦,"120.183215,30.275579",购物城,"120.161794,30.272797",12
杭州市,双牛大厦,"120.180236,30.264025",购物城,"120.161794,30.272797",15
杭州市,云天财富中心,"120.18163,30.274251",购物城,"120.161794,30.272797",12
杭州市,富越香郡盈座,"120.121147,30.321104",龙湖杭州紫荆天街,"120.091291,30.320493",21
杭州市,方正360空间大厦,"120.122836,30.321872",龙湖杭州紫荆天街,"120.091291,30.320493",22
杭州市,宜家时代,"120.117684,30.321346",龙湖杭州紫荆天街,"120.091291,30.320493",19
杭州市,复地壹中心,"120.109689,30.318218",龙湖杭州紫荆天街,"120.091291,30.320493",12
杭州市,复尚发展大厦,"120.10855,30.319205",龙湖杭州紫荆天街,"120.091291,30.320493",12
杭州市,星尚发展大厦,"120.109864,30.317093",龙湖杭州紫荆天街,"120.091291,30.320493",12
杭州市,蓝钻天成,"120.11934,30.308099",龙湖杭州紫荆天街,"120.091291,30.320493",21
杭州市,汉港武林汇,"120.115575,30.312457",龙湖杭州紫荆天街,"120.091291,30.320493",19
杭州市,中梁申花百悦公馆,"120.111183,30.319368",龙湖杭州紫荆天街,"120.091291,30.320493",14
杭州市,百大绿城西子国际,"120.20329,30.258285",杭州萧山石岩医院,"120.261693,30.23733",49
杭州市,三新家园,"120.204162,30.262101",杭州萧山石岩医院,"120.261693,30.23733",47
杭州市,杭州来福士中心,"120.21263,30.249143",杭州萧山石岩医院,"120.261693,30.23733",49
杭州市,万象城悦玺,"120.213972,30.253502",杭州萧山石岩医院,"120.261693,30.23733",45
武汉市,西桥社区医药公司宿舍,"114.278869,30.611341",武汉市中西医结合医院,"114.272539,30.570821",34
武汉市,华中国际广场,"114.287245,30.622552",武汉市中西医结合医院,"114.272539,30.570821",46
武汉市,教委幸福楼,"114.280091,30.615204",武汉市中西医结合医院,"114.272539,30.570821",35
武汉市,人事局小区,"114.28546,30.619075",武汉市中西医结合医院,"114.272539,30.570821",41
武汉市,发展大道385号,"114.277056,30.620783",武汉市中西医结合医院,"114.272539,30.570821",41
武汉市,残联宿舍,"114.284764,30.622496",武汉市中西医结合医院,"114.272539,30.570821",44
武汉市,燧华里,"114.249168,30.573922",E品搜秀城,"114.298451,30.592713",33
武汉市,解放社区商业庭院,"114.252657,30.578931",E品搜秀城,"114.298451,30.592713",35
武汉市,云宏大厦,"114.298083,30.598421",新世界百货(徐东店),"114.346747,30.58869",110
武汉市,三阳广场,"114.300698,30.599172",新世界百货(徐东店),"114.346747,30.58869",110
武汉市,陈怀民路12号,"114.308335,30.602985",新世界百货(徐东店),"114.346747,30.58869",117
武汉市,三阳小区,"114.29769,30.601986",新世界百货(徐东店),"114.346747,30.58869",113
武汉市,永清路37号,"114.299257,30.611452",新世界百货(徐东店),"114.346747,30.58869",121
武汉市,解放公园41号,"114.300077,30.603568",新世界百货(徐东店),"114.346747,30.58869",115
武汉市,湖边坊社区,"114.295069,30.60224",新世界百货(徐东店),"114.346747,30.58869",112
武汉市,永清路33号,"114.298072,30.610999",新世界百货(徐东店),"114.346747,30.58869",122
武汉市,武广写字楼,"114.269826,30.580818",北斗星儿童医院,"114.312561,30.567727",63
武汉市,中山广场,"114.269341,30.581568",北斗星儿童医院,"114.312561,30.567727",60
武汉市,保利云上,"114.374093,30.599145",武汉紫荆医院住院部,"114.328527,30.580379",33
武汉市,天丰花园,"114.381474,30.607392",武汉紫荆医院住院部,"114.328527,30.580379",39
武汉市,西桥社区医药公司宿舍,"114.278869,30.611341",武商MALL(武商MALL·国广店),"114.272146,30.57876",26
武汉市,教委幸福楼,"114.280091,30.615204",武商MALL(武商MALL·国广店),"114.272146,30.57876",28
武汉市,红桥公寓,"114.281207,30.614974",武商MALL(武商MALL·国广店),"114.272146,30.57876",29
