中心小区名称,竞品小区名称,距离
四维公寓,酒厂宿舍,0.5
四维公寓,金箭公寓,0.76
四维公寓,景山路15号,0.7
四维公寓,铁流公寓,0.87
四维公寓,啤酒城宿舍,0.96
四维公寓,嘉信九悦印象,0.58
四维公寓,新城花苑,0.88
四维公寓,爱民小区,0.22
四维公寓,南苑一区,0.52
四维公寓,东海花园,0.55
四维公寓,新城都市丽景北区,0.96
四维公寓,思惠家园,0.33
四维公寓,恒达苑,0.55
四维公寓,紫兰花苑,0.29
四维公寓,逸品明珠花苑,0.89
四维公寓,临平新丰苑,0.57
四维公寓,史家埭路小区,0.5
四维公寓,府景公寓,0.14
四维公寓,前横弄8号,0.31
四维公寓,绿苑公寓,0.79
四维公寓,天都花园,0.99
四维公寓,高速住宅,0.92
四维公寓,河畔新村,0.91
四维公寓,广都嘉园,0.85
四维公寓,东湖公寓,0.37
四维公寓,朝阳新苑,0.64
四维公寓,月光苑,0.37
四维公寓,嘉利花园,0.98
四维公寓,藕花苑,0.19
四维公寓,和合财富中心,0.72
四维公寓,名苑公寓,0.44
四维公寓,香山人家小区,0.47
四维公寓,邱山小区,0.88
四维公寓,文园公寓,0.9
四维公寓,碧佳公寓,0.83
四维公寓,水岸嘉园,0.99
四维公寓,华励花苑,0.88
四维公寓,朝阳西路小区,0.58
四维公寓,雍熙山庄,0.87
四维公寓,南苑二区(余杭),0.88
四维公寓,金桥花苑,0.97
四维公寓,环岛公寓,0.33
四维公寓,新大地,0.74
四维公寓,华源天盛中心,0.5
四维公寓,万丽璞丽,0.8
四维公寓,景和园,0.52
四维公寓,迎宾花苑,0.59
四维公寓,临平新时代,0.57
四维公寓,东安景苑,0.68
四维公寓,城佳公寓,0.61
四维公寓,苑中园,0.77
四维公寓,心怡苑,0.58
四维公寓,金盛花苑,0.9
四维公寓,临平百合苑,0.39
四维公寓,清河花园,0.73
四维公寓,康家公寓,0.35
四维公寓,瓶山公寓,0.29
四维公寓,清沁花苑,1.0
祥生云溪新语,之江之芯,0.65
祥生云溪新语,祥生云境,0.6
祥生云溪新语,珊瑚世纪雅园,0.49
祥生云溪新语,转塘家园,0.83
祥生云溪新语,德信九溪云庄,0.84
祥生云溪新语,之江九里,0.28
祥生云溪新语,云溪V墅,0.16
祥生云溪新语,大家之江悦,0.39
祥生云溪新语,蓝城陶然里,0.81
祥生云溪新语,西湖墅,0.46
祥生云溪新语,群升万国天地,0.84
祥生云溪新语,珊瑚沙家园,0.69
祥生云溪新语,公元沐桥,0.36
祥生云溪新语,盛世诚品,0.33
瑞麒时代金座,风雅乐府,0.76
瑞麒时代金座,德信大家运河云庄,0.65
瑞麒时代金座,德信杭州ONE,0.37
瑞麒时代金座,大华海派风景,0.97
瑞麒时代金座,璀璨澜宸府,0.63
瑞麒时代金座,万科杭宸一期,0.93
瑞麒时代金座,诗方轩二期,0.98
瑞麒时代金座,滨江旭辉万家之星,0.86
瑞麒时代金座,南北盛德国际,0.87
瑞麒时代金座,迪凯运河印象,0.59
瑞麒时代金座,凯喜雅锦河湾,0.45
瑞麒时代金座,世茂璀璨澜庭,0.45
宋都春上雅庐,宋都怀石雅苑,0.18
宋都春上雅庐,华立永通逸城,0.86
宋都春上雅庐,碧桂园万科悦望名邸,0.29
宋都春上雅庐,融创微风之城,0.81
远洋心里,中国铁建国际花园,0.43
远洋心里,交通晓时代,0.7
远洋心里,浜河海棠景轩,0.74
远洋心里,普福家园南区,0.24
远洋心里,万科紫台,0.25
远洋心里,招商雍华府,0.7
远洋心里,普大福地,0.62
远洋心里,阳光城普升,0.31
远洋心里,普福公寓,0.44
远洋心里,保利梧桐语,0.56
远洋心里,汇港城,0.9
远洋心里,世茂东壹号,0.66
远洋心里,绿城杨柳郡,0.9
梅苑阁小区,华门自由21世纪,0.94
梅苑阁小区,瑞琪公寓,0.43
梅苑阁小区,文亭公寓,0.95
梅苑阁小区,仓基新村,0.76
梅苑阁小区,建工新村,0.82
梅苑阁小区,一清新村,0.38
梅苑阁小区,圣都公寓,0.73
梅苑阁小区,青莎阁,0.69
梅苑阁小区,五一新村,0.85
梅苑阁小区,白荡海人家,0.29
梅苑阁小区,中豪晴园,0.99
梅苑阁小区,莫干新村,0.68
梅苑阁小区,中大文锦苑,0.91
梅苑阁小区,锦绣家园,0.71
梅苑阁小区,兰庭国际,0.6
梅苑阁小区,信义新村,0.95
梅苑阁小区,红石公寓,0.97
梅苑阁小区,墅林苑,0.61
梅苑阁小区,远东新月公寓,0.78
梅苑阁小区,西溪河东,0.91
梅苑阁小区,兴财名都苑,0.15
梅苑阁小区,银都大厦,0.64
梅苑阁小区,湖墅新村,0.57
梅苑阁小区,瑞祺大厦,0.46
梅苑阁小区,左家新村,0.65
梅苑阁小区,信义坊,0.81
梅苑阁小区,邮电新村,0.99
梅苑阁小区,浅水湾城市花园,0.66
梅苑阁小区,新河公寓,0.71
梅苑阁小区,华海园,0.41
梅苑阁小区,锦绣新村,0.91
梅苑阁小区,德雅花园,0.82
梅苑阁小区,红石中央花苑,0.98
梅苑阁小区,米市新村,0.74
梅苑阁小区,文二新村,0.5
梅苑阁小区,郡楓华庭,0.44
梅苑阁小区,师苑新村,0.86
梅苑阁小区,双荡新村,0.37
梅苑阁小区,耀江文欣苑,0.84
梅苑阁小区,西溪公寓,0.51
梅苑阁小区,红石商务大厦,0.89
梅苑阁小区,石灰桥新村,0.37
梅苑阁小区,崇文公寓,0.76
梅苑阁小区,日森大厦,0.43
梅苑阁小区,塘河南村,0.98
梅苑阁小区,西溪河下,0.48
梅苑阁小区,银马公寓,0.61
梅苑阁小区,保俶花园,0.82
梅苑阁小区,中环大厦,0.84
梅苑阁小区,云河大厦,0.47
梅苑阁小区,河缸桥,0.73
梅苑阁小区,华立金顶苑,0.17
梅苑阁小区,新河坝,0.42
梅苑阁小区,日晖新村,0.59
梅苑阁小区,溪畔花园,0.56
梅苑阁小区,金都城市芯宇,0.75
梅苑阁小区,稻香园北区,0.98
观湖之宸,东冠逸家,0.99
观湖之宸,阅湖之宸,0.13
观湖之宸,三卫家园东苑,0.87
观湖之宸,中南春溪集,0.32
观湖之宸,阳光绿色雅苑,0.92
观湖之宸,连城国际,0.85
通和十二橡树,悦恺公寓,0.82
通和十二橡树,瑞金华翠嘉苑,0.39
通和十二橡树,湖印宸山庄,0.97
通和十二橡树,星翠芳华府,0.6
通和十二橡树,瑞金华丽嘉苑,0.46
通和十二橡树,广厦天都城天风苑,0.86
通和十二橡树,星雅嘉园,0.73
通和十二橡树,华艺星座,0.3
通和十二橡树,经纬美耀湾,0.34
通和十二橡树,黄鹤山居,0.95
通和十二橡树,美好桂花金座,0.65
通和十二橡树,瑞金华庭嘉苑,1.0
通和十二橡树,绿城紫桂公寓,0.6
通和十二橡树,汤家锦绣公寓二期,0.69
通和十二橡树,汤家锦绣公寓,0.49
通和十二橡树,滨沁公寓,0.91
通和十二橡树,悦泽公寓,0.98
青隽府,紫欣华庭,0.74
青隽府,莲花公寓,0.42
青隽府,君兰华庭,0.78
青隽府,崇贤商业中心,0.58
青隽府,源翠府,0.96
青隽府,中尚橄榄树花园（北区）,0.66
青隽府,西房杭语宸鹭院,0.27
青隽府,晴翠秋时府,0.77
青隽府,景瑞路劲海逸翠廷,0.52
青隽府,远洋路劲上河宸章,0.63
青隽府,旭辉时代城,0.94
青隽府,晓风望月府,0.67
青隽府,路劲远洋江南院子,0.28
青隽府,佳源名城,0.92
青隽府,路劲银城澜仕里,0.55
青隽府,星海云庭,0.3
青隽府,陆家桥新苑,0.75
青隽府,中尚橄榄树花园(南区),0.93
青隽府,锦昌年华,0.73
温州商城,幸福家园,0.23
温州商城,大家金鼎府,0.36
温州商城,百合蓝鸟苑,0.66
温州商城,金城花园,0.17
温州商城,秦望社区,0.85
温州商城,彩云苑,0.84
温州商城,龙祥城市花园,0.96
温州商城,金都铭苑,0.88
温州商城,中兴.金盛苑,0.11
温州商城,海陆星光园,0.39
温州商城,文教西苑,0.98
温州商城,复城国际,0.25
温州商城,香溢花园,0.48
温州商城,东都府,0.96
温州商城,水岸青云,0.73
温州商城,容大五环城市花园,0.85
温州商城,融创云辰富源里,0.23
温州商城,金桥社区,0.38
温州商城,金城阳光苑,0.83
温州商城,山水诚庐,0.69
温州商城,飞虹丁香花园,0.96
温州商城,佳合苑,0.31
温州商城,太平桥社区,0.62
居仕公寓,东新园孚信苑,0.82
居仕公寓,三塘桂园,0.76
居仕公寓,锦尚和品府,0.94
居仕公寓,杭锅新村,0.49
居仕公寓,长木新村,0.46
居仕公寓,长德公寓,0.26
居仕公寓,三塘沁园,0.58
居仕公寓,长兴公寓,0.48
居仕公寓,东新园望景苑,1.0
居仕公寓,杭氧宿舍,0.44
居仕公寓,三塘柳园,0.96
居仕公寓,中海望庐云起武林,0.81
居仕公寓,朗诗乐府,0.91
居仕公寓,灯塔新村,0.95
居仕公寓,三塘桃园,0.85
居仕公寓,荣安春熙上和湾,1.0
居仕公寓,长木里,0.05
居仕公寓,现代景苑,0.98
居仕公寓,万科新都会1958,0.76
居仕公寓,新德佳苑,0.58
居仕公寓,六塘公寓,0.78
居仕公寓,三塘汶园,0.42
居仕公寓,三塘菊园,0.68
居仕公寓,德胜东村,0.63
居仕公寓,三塘竹园,0.81
居仕公寓,三塘高层公寓,0.84
居仕公寓,德欣城市嘉园,0.32
居仕公寓,长隆公寓,0.34
长乐南苑,绿城西子紫兰公寓,0.79
长乐南苑,盛德嘉苑,0.99
长乐南苑,贾家弄新村,0.98
长乐南苑,长乐北苑,0.13
长乐南苑,远洋国际中心,0.58
长乐南苑,大关东一苑,0.91
长乐南苑,荷花塘,0.95
长乐南苑,玉兔路小区,0.28
长乐南苑,信义新村,0.92
长乐南苑,大关东五苑,0.58
长乐南苑,大关东十苑,0.88
长乐南苑,湖墅嘉园,0.8
长乐南苑,绿城西子锦兰公寓,0.32
长乐南苑,盛德欣苑,0.8
长乐南苑,滨江望品,0.76
长乐南苑,大关南六苑,1.0
长乐南苑,大关西三苑,0.45
长乐南苑,大关南四苑,0.79
长乐南苑,大关西四苑,0.55
长乐南苑,大关南三苑,0.99
长乐南苑,远洋公馆,0.96
长乐南苑,大关东八苑,0.9
长乐南苑,大关西八苑,0.65
长乐南苑,假山新村,0.91
长乐南苑,远洋杭州大运河商务区,0.67
长乐南苑,融创金成杭源里,0.23
长乐南苑,霞湾巷小区,0.63
长乐南苑,蓝色霞湾,0.92
长乐南苑,大关西六苑,0.33
长乐南苑,大关东三苑,0.75
长乐南苑,大关东六苑,0.67
长乐南苑,万通中心,0.69
长乐南苑,大关南一苑,0.91
长乐南苑,娑婆新村,0.75
长乐南苑,景上公寓,1.0
长乐南苑,香吉公寓,0.85
长乐南苑,大关东七苑,0.83
长乐南苑,大关东四苑,0.83
长乐南苑,大关东二苑,0.8
长乐南苑,大关西七苑,0.58
长乐南苑,杭办大厦,0.74
长乐南苑,香兰名院,0.15
长乐南苑,八丈井新村,0.55
长乐南苑,明真宫,0.99
长乐南苑,上岛公馆,0.79
长乐南苑,大关西五苑,0.76
宏河嘉园,帝凯帝景园,0.43
宏河嘉园,钱民花苑,0.84
宏河嘉园,江东锦绣名座,0.5
宏河嘉园,御东湾,0.37
宏河嘉园,江东锦苑,0.99
宏河嘉园,宝庄公寓,0.64
宏河嘉园,滨江华成大江之星,0.33
宏河嘉园,金色和庄,0.81
宏河嘉园,景悦家苑,0.38
宏河嘉园,德信大江壹号,0.86
宏河嘉园,金逸雅苑,0.49
宏河嘉园,德信大江源著,0.56
宏河嘉园,至高钱塘一品,0.69
泰杭院,香洲里,0.42
泰杭院,大华西溪风情,0.81
泰杭院,香悦四季轩,0.56
泰杭院,佳源西溪印象,0.22
泰杭院,观璟庭,0.25
泰杭院,绿城西溪融庄,0.72
泰杭院,百家乐西园,0.47
泰杭院,西溪望庄,0.78
泰杭院,乐淘城,0.94
泰杭院,西溪君庐,0.68
泰杭院,富力十号院,0.98
泰杭院,富力西溪悦墅,0.45
泰杭院,中交悦西溪,0.86
泰杭院,晓月澄庐,0.55
泰杭院,金地西溪风华,0.34
泰杭院,香港兴业耦园,0.96
阔板桥社区,联发溪语宸庐,0.97
阔板桥社区,半山家苑,0.72
阔板桥社区,杭钢南苑,0.45
阔板桥社区,金星桃源居,0.41
阔板桥社区,田园河畔居,0.97
阔板桥社区,北景园枫丹苑,0.98
阔板桥社区,袁家新院,0.88
阔板桥社区,广宇锦绣桃源,0.76
阔板桥社区,桃源新区,0.53
阔板桥社区,通和都市枫林,0.94
阔板桥社区,明园路小区,0.84
阔板桥社区,美麓美座,0.74
阔板桥社区,杭钢北苑,0.49
阔板桥社区,广宇万科公园里,0.33
阔板桥社区,宋都香悦郡,0.72
钱江四苑,蔚蓝公寓,0.81
钱江四苑,唐家景府,0.99
钱江四苑,钱江三苑,0.29
钱江四苑,和谐嘉园北苑,0.5
钱江四苑,万象城悦府,0.88
钱江四苑,中豪凤起广场,0.99
钱江四苑,钱江一苑,0.45
钱江四苑,三新家园,0.8
钱江四苑,盛世钱塘,0.93
钱江四苑,万象城悦玺,0.73
钱江四苑,凤起钱潮,0.72
钱江四苑,三叉新村,1.0
钱江四苑,和谐嘉园东苑,0.62
钱江四苑,百大绿城西子国际,0.86
钱江四苑,金基晓庐,0.75
钱江四苑,新城国际彩园,0.8
钱江四苑,广景苑,0.96
钱江四苑,钱江六苑,0.2
钱江四苑,和谐嘉园南苑,0.88
钱江四苑,景芳新五区,0.93
钱江四苑,钱江四苑东区,0.17
钱江四苑,新城时代广场,0.69
钱江四苑,钱江二苑,0.34
钱江四苑,采荷人家,0.7
钱江四苑,新城国际和园,0.59
钱江四苑,采荷东区,0.92
钱江四苑,钱江七苑,0.29
钱江四苑,天阳凤起,0.94
吴山人家,青年路小区,1.0
吴山人家,鉴衡里,0.83
吴山人家,耀江广厦,0.6
吴山人家,清波新村,0.54
吴山人家,柳浪东苑,0.13
吴山人家,柳浪新苑,0.27
吴山人家,涌金花园,0.42
吴山人家,西府局,0.63
吴山人家,广宇吴山鸣翠苑,0.7
吴山人家,柳浪阁,0.42
吴山人家,涌金门社区,0.7
吴山人家,吴山路1号,0.95
吴山人家,三衙前,0.11
吴山人家,三元地,0.61
吴山人家,孝子坊,0.37
吴山人家,四牌楼,0.84
吴山人家,定安东苑,0.94
吴山人家,中大吴庄,0.51
吴山人家,荷花池头,0.13
吴山人家,定安苑,0.6
吴山人家,涌金广场聚景阁,0.59
吴山人家,新民村,0.09
吴山人家,清波门外,0.49
吴山人家,南山路小区,0.4
吴山人家,元宝心,0.83
吴山人家,景云村小区,0.06
吴山人家,开元路小区,0.91
吴山人家,红门局,0.39
吴山人家,西湖定安名都,0.89
吴山人家,元华公寓,0.83
吴山人家,柳营新村,0.82
吴山人家,西湖八号公馆,0.35
银爵世纪公寓,浙新小区,0.51
银爵世纪公寓,钱塘玫瑰湾,0.57
银爵世纪公寓,江南文苑,0.3
银爵世纪公寓,积家,0.48
银爵世纪公寓,璞悦湾,0.91
银爵世纪公寓,君景庭,0.82
银爵世纪公寓,星汇荣邸,0.42
银爵世纪公寓,绿城巧园,0.25
中冶锦绣公馆,墨香苑,0.82
中冶锦绣公馆,华门自由21世纪,0.24
中冶锦绣公馆,文亭公寓,0.09
中冶锦绣公馆,花园南村,0.93
中冶锦绣公馆,雅戈尔御西湖,0.64
中冶锦绣公馆,翠苑东二区,0.43
中冶锦绣公馆,白荡海人家,0.89
中冶锦绣公馆,耀江文萃苑,0.37
中冶锦绣公馆,中豪晴园,0.34
中冶锦绣公馆,花园北村,0.76
中冶锦绣公馆,翠苑荟,0.84
中冶锦绣公馆,塘河新村,0.63
中冶锦绣公馆,兰庭国际,0.89
中冶锦绣公馆,观音桥小区,0.97
中冶锦绣公馆,浪琴翠园,0.76
中冶锦绣公馆,美都广场,0.93
中冶锦绣公馆,保亭人家,0.13
中冶锦绣公馆,墅林苑,0.96
中冶锦绣公馆,塘河科技公寓,0.92
中冶锦绣公馆,华海园,0.76
中冶锦绣公馆,学苑春晓,0.6
中冶锦绣公馆,梧桐公寓,0.52
中冶锦绣公馆,德雅花园,0.22
中冶锦绣公馆,郡楓华庭,0.66
中冶锦绣公馆,龙门公寓,0.75
中冶锦绣公馆,杨家门小区,0.92
中冶锦绣公馆,耀江文欣苑,0.95
中冶锦绣公馆,西溪公寓,0.94
中冶锦绣公馆,融信远洋厘望轩,0.84
中冶锦绣公馆,翠苑佳居,0.97
中冶锦绣公馆,翠锦苑,0.54
中冶锦绣公馆,翠苑二区,0.55
中冶锦绣公馆,花园西村,0.97
中冶锦绣公馆,塘河南村,0.52
中冶锦绣公馆,杭州公馆,0.32
中冶锦绣公馆,翠苑一区,0.75
中冶锦绣公馆,西溪河下,0.84
中冶锦绣公馆,教工里,0.39
中冶锦绣公馆,银马公寓,0.53
中冶锦绣公馆,塘河北村,0.66
中冶锦绣公馆,翠苑二区北区,0.51
中冶锦绣公馆,河缸桥,0.65
中冶锦绣公馆,今日嘉园,0.13
中冶锦绣公馆,文菁花苑,0.81
中冶锦绣公馆,融信公馆arc,0.99
中冶锦绣公馆,溪畔花园,0.48
中冶锦绣公馆,金都城市芯宇,0.3
中冶锦绣公馆,翠苑东四区,1.0
中冶锦绣公馆,杭房揽翠,0.18
中冶锦绣公馆,三宝新村,0.98
晨语汀澜里,祥生群贤府,0.87
晨语汀澜里,荣安翡翠半岛,0.56
晨语汀澜里,绿都东澜府,0.89
晨语汀澜里,沾桥新苑,0.68
晨语汀澜里,上亿中央郡,0.92
晨语汀澜里,璞悦江南府,0.3
晨语汀澜里,星合映,0.85
晨语汀澜里,西房拱宸外滩,0.59
晨语汀澜里,光合映,0.98
晨语汀澜里,北秀向阳苑西区,0.67
丁山郡府,钱塘梧桐蓝山,0.92
丁山郡府,华清山庄,0.71
丁山郡府,理想世纪金座,0.67
丁山郡府,宋都时间名座,0.42
丁山郡府,绿城风华苑,0.63
丁山郡府,美术地毯厂,0.35
丁山郡府,东海水景城,1.0
丁山郡府,春晖花苑,0.46
丁山郡府,苏珹名府,0.15
丁山郡府,臻品府,0.85
丁山郡府,康城国际,0.46
丁山郡府,绿城玉园,0.83
丁山郡府,经建绅世郡园,0.58
丁山郡府,理想康城一品花苑,0.56
中国铁建江南国际城,温兴风情苑,0.83
中国铁建江南国际城,中栋国际,0.72
中国铁建江南国际城,荣星君佳园,0.37
中国铁建江南国际城,荣星南苑,0.95
中国铁建江南国际城,花曜里,0.54
中国铁建江南国际城,闻博花城,0.77
中国铁建江南国际城,高运莱茵传奇,0.73
中国铁建江南国际城,悦庭,0.66
中国铁建江南国际城,金瑞大厦,0.91
中国铁建江南国际城,置地大厦,0.67
中国铁建江南国际城,金色钱塘,0.33
中国铁建江南国际城,君悦丽景,0.66
中国铁建江南国际城,滨江江南之星,0.32
中国铁建江南国际城,兴耀星漫里,0.67
中国铁建江南国际城,星河景庭公寓,0.96
中国铁建江南国际城,瑞立东方花城,0.78
中国铁建江南国际城,协同村,0.88
中国铁建江南国际城,绿都湖滨花园,0.77
中国铁建江南国际城,官河公寓,0.87
环翼城,杭州港龙城,0.35
环翼城,德信东望府,0.56
环翼城,金隅会潮悦府,0.67
环翼城,中豪国际,0.27
环翼城,明月嘉苑三区,0.5
环翼城,德信宸光里,0.47
环翼城,首开东城金茂府,0.97
环翼城,东祥元府,0.73
环翼城,东渡酩悦,0.42
环翼城,新中宇维萨,0.3
环翼城,三花国际大厦,0.29
环翼城,信达东莱府,0.82
环翼城,万科中央公园,0.54
环翼城,杭州中央车站广场,0.53
环翼城,恒祺克拉天玺,0.87
环翼城,海尚观邸,0.98
环翼城,花语天境府,0.39
环翼城,铂瑞悦府,0.62
环翼城,花园府,0.99
环翼城,德信浙旅东宸,0.81
环翼城,明月嘉苑一区,0.44
环翼城,东亚新干线,0.74
环翼城,悦郡城,0.7
环翼城,JWK华威大厦,0.18
环翼城,新和嘉苑,0.28
环翼城,明月嘉苑二区,0.49
翠苑二区,华门自由21世纪,0.76
翠苑二区,文亭公寓,0.61
翠苑二区,翠苑逸景湾,0.65
翠苑二区,雅戈尔御西湖,0.62
翠苑二区,翠苑东二区,0.32
翠苑二区,耀江文萃苑,0.45
